iso2c	date	key	value
ES	2011-01-01	PCPI_IX	103.196146412241
ES	2012-01-01	PCPI_IX	105.720324344817
ES	2013-01-01	PCPI_IX	107.209444053708
ES	2014-01-01	PCPI_IX	107.047696829365
ES	2015-01-01	PCPI_IX	106.511964511277
ES	2016-01-01	PCPI_IX	106.296094858635
ES	2017-01-01	PCPI_IX	108.375335054149
ES	2018-01-01	PCPI_IX	110.190695194176
ES	2019-01-01	PCPI_IX	110.96151904206
FI	2000-01-01	PCPI_IX	86.0844924575984
FI	2001-01-01	PCPI_IX	88.3041301344494
FI	2002-01-01	PCPI_IX	89.6915824008834
FI	2003-01-01	PCPI_IX	90.4785725679397
FI	2004-01-01	PCPI_IX	90.6478765787805
FI	2005-01-01	PCPI_IX	91.2134055202458
FI	2006-01-01	PCPI_IX	92.6424129317037
FI	2007-01-01	PCPI_IX	94.9683541727377
FI	2008-01-01	PCPI_IX	98.8297233440041
FI	2009-01-01	PCPI_IX	98.8297224373794
FI	2010-01-01	PCPI_IX	100
FI	2011-01-01	PCPI_IX	103.416807542552
FI	2012-01-01	PCPI_IX	106.321099212145
FI	2013-01-01	PCPI_IX	107.892829303649
FI	2014-01-01	PCPI_IX	109.016205355146
FI	2015-01-01	PCPI_IX	108.789529224042
FI	2016-01-01	PCPI_IX	109.177564613377
FI	2017-01-01	PCPI_IX	110.000779878603
FI	2018-01-01	PCPI_IX	111.192991413593
FI	2019-01-01	PCPI_IX	112.331712088838
FR	2000-01-01	PCPI_IX	84.3891323092084
FR	2001-01-01	PCPI_IX	85.768709637685
FR	2002-01-01	PCPI_IX	87.4183955374897
FR	2003-01-01	PCPI_IX	89.2528462580725
FR	2004-01-01	PCPI_IX	91.1647222368861
FR	2005-01-01	PCPI_IX	92.7563391930177
FR	2006-01-01	PCPI_IX	94.3101233525137
FR	2007-01-01	PCPI_IX	95.7134561579475
FR	2008-01-01	PCPI_IX	98.4057435464288
FR	2009-01-01	PCPI_IX	98.4919671294586
FR	2010-01-01	PCPI_IX	100
FR	2011-01-01	PCPI_IX	102.11159795175
FR	2012-01-01	PCPI_IX	104.107058016154
FR	2013-01-01	PCPI_IX	105.006246810607
FR	2014-01-01	PCPI_IX	105.539425293424
FR	2015-01-01	PCPI_IX	105.579017755019
FR	2016-01-01	PCPI_IX	105.772580900597
FR	2017-01-01	PCPI_IX	106.864453008147
FR	2018-01-01	PCPI_IX	108.842316422953
FR	2019-01-01	PCPI_IX	110.04856675289
GR	2000-01-01	PCPI_IX	72.2012934085379
GR	2001-01-01	PCPI_IX	74.6373412147714
GR	2002-01-01	PCPI_IX	77.3461982348894
GR	2003-01-01	PCPI_IX	80.0770232408302
GR	2004-01-01	PCPI_IX	82.3983351953013
GR	2005-01-01	PCPI_IX	85.3194167740104
GR	2006-01-01	PCPI_IX	88.0461774956592
GR	2007-01-01	PCPI_IX	90.5951156327479
GR	2008-01-01	PCPI_IX	94.3573472821501
GR	2009-01-01	PCPI_IX	95.4991509330505
GR	2010-01-01	PCPI_IX	100
GR	2011-01-01	PCPI_IX	103.329864061747
GR	2012-01-01	PCPI_IX	104.881390862228
GR	2013-01-01	PCPI_IX	103.914207391347
GR	2014-01-01	PCPI_IX	102.551673391663
GR	2015-01-01	PCPI_IX	100.77133860669
GR	2016-01-01	PCPI_IX	99.9393182539128
GR	2017-01-01	PCPI_IX	101.059873345855
GR	2018-01-01	PCPI_IX	101.692133369644
GR	2019-01-01	PCPI_IX	101.869515066502
IE	2000-01-01	PCPI_IX	78.3595720622771
IE	2001-01-01	PCPI_IX	82.1779594676872
IE	2002-01-01	PCPI_IX	85.9702531095068
IE	2003-01-01	PCPI_IX	88.9710359224145
IE	2004-01-01	PCPI_IX	90.9280681917022
IE	2005-01-01	PCPI_IX	93.137340175698
IE	2006-01-01	PCPI_IX	96.7991649995651
IE	2007-01-01	PCPI_IX	101.53953205184
IE	2008-01-01	PCPI_IX	105.662346699139
IE	2009-01-01	PCPI_IX	100.930677568061
IE	2010-01-01	PCPI_IX	100
IE	2011-01-01	PCPI_IX	102.557188831869
IE	2012-01-01	PCPI_IX	104.296773071236
IE	2013-01-01	PCPI_IX	104.827346264243
IE	2014-01-01	PCPI_IX	105.018700530573
IE	2015-01-01	PCPI_IX	104.714273288684
IE	2016-01-01	PCPI_IX	104.722971209881
IE	2017-01-01	PCPI_IX	105.079585978951
IE	2018-01-01	PCPI_IX	105.592763329564
IE	2019-01-01	PCPI_IX	106.584326346003
IT	2000-01-01	PCPI_IX	80.7107504637521
IT	2001-01-01	PCPI_IX	82.9586783816502
IT	2002-01-01	PCPI_IX	85.0038779193305
IT	2003-01-01	PCPI_IX	87.2756537574471
IT	2004-01-01	PCPI_IX	89.201597564227
IT	2005-01-01	PCPI_IX	90.9725106234272
IT	2006-01-01	PCPI_IX	92.8746038216872
IT	2007-01-01	PCPI_IX	94.5739686397295
IT	2008-01-01	PCPI_IX	97.740146777842
IT	2009-01-01	PCPI_IX	98.497406286648
IT	2010-01-01	PCPI_IX	100
IT	2011-01-01	PCPI_IX	102.780632728793
IT	2012-01-01	PCPI_IX	105.90656520528
IT	2013-01-01	PCPI_IX	107.198618335037
IT	2014-01-01	PCPI_IX	107.457017849343
IT	2015-01-01	PCPI_IX	107.498700856028
IT	2016-01-01	PCPI_IX	107.397634171255
IT	2017-01-01	PCPI_IX	108.714901774357
IT	2018-01-01	PCPI_IX	109.951520340534
IT	2019-01-01	PCPI_IX	110.623595648239
LT	2000-01-01	PCPI_IX	74.4044778412456
LT	2001-01-01	PCPI_IX	75.4216765680072
LT	2002-01-01	PCPI_IX	75.6339935731796
LT	2003-01-01	PCPI_IX	74.7760707174464
LT	2004-01-01	PCPI_IX	75.6465408418078
LT	2005-01-01	PCPI_IX	77.6575926625654
LT	2006-01-01	PCPI_IX	80.561303272864
LT	2007-01-01	PCPI_IX	85.1832452797292
LT	2008-01-01	PCPI_IX	94.4902692299448
LT	2009-01-01	PCPI_IX	98.6979630285178
LT	2010-01-01	PCPI_IX	100
LT	2011-01-01	PCPI_IX	104.130275626451
LT	2012-01-01	PCPI_IX	107.347883202239
LT	2013-01-01	PCPI_IX	108.472330133615
LT	2014-01-01	PCPI_IX	108.584878864148
LT	2015-01-01	PCPI_IX	107.624882767345
LT	2016-01-01	PCPI_IX	108.599453068238
LT	2017-01-01	PCPI_IX	112.642489751195
LT	2018-01-01	PCPI_IX	115.681502787888
LT	2019-01-01	PCPI_IX	118.382098321258
LU	2000-01-01	PCPI_IX	80.0532095732096
LU	2001-01-01	PCPI_IX	82.1856838656839
LU	2002-01-01	PCPI_IX	83.8902857402857
LU	2003-01-01	PCPI_IX	85.6099026299026
LU	2004-01-01	PCPI_IX	87.5153043953044
LU	2005-01-01	PCPI_IX	89.6924196924197
LU	2006-01-01	PCPI_IX	92.0839020839021
LU	2007-01-01	PCPI_IX	94.2133042133042
LU	2008-01-01	PCPI_IX	97.4183274183274
LU	2009-01-01	PCPI_IX	97.7768677768678
LU	2010-01-01	PCPI_IX	100
LU	2011-01-01	PCPI_IX	103.410683410683
LU	2012-01-01	PCPI_IX	106.164346164346
LU	2013-01-01	PCPI_IX	108.005278005278
LU	2014-01-01	PCPI_IX	108.684138684139
LU	2015-01-01	PCPI_IX	109.200109200109
LU	2016-01-01	PCPI_IX	109.5176995177
LU	2017-01-01	PCPI_IX	111.413231413231
LU	2018-01-01	PCPI_IX	113.115843115843
LU	2019-01-01	PCPI_IX	115.087815087815
LV	2000-01-01	PCPI_IX	59.1728345741562
LV	2001-01-01	PCPI_IX	60.6444866601879
LV	2002-01-01	PCPI_IX	61.8203078988159
LV	2003-01-01	PCPI_IX	63.6394616619203
LV	2004-01-01	PCPI_IX	67.5802624403157
LV	2005-01-01	PCPI_IX	72.1408828494716
LV	2006-01-01	PCPI_IX	76.8561545761078
LV	2007-01-01	PCPI_IX	84.6132290301033
LV	2008-01-01	PCPI_IX	97.6456285716324
LV	2009-01-01	PCPI_IX	101.096529301156
LV	2010-01-01	PCPI_IX	100
LV	2011-01-01	PCPI_IX	104.370735599392
LV	2012-01-01	PCPI_IX	106.727206841374
LV	2013-01-01	PCPI_IX	106.695770579258
LV	2014-01-01	PCPI_IX	107.357807845492
LV	2015-01-01	PCPI_IX	107.544870498588
LV	2016-01-01	PCPI_IX	107.69611443606
LV	2017-01-01	PCPI_IX	110.852001659202
LV	2018-01-01	PCPI_IX	113.661494917447
LV	2019-01-01	PCPI_IX	116.856984643273
MT	2000-01-01	PCPI_IX	78.8368213537536
MT	2001-01-01	PCPI_IX	81.1463400778033
MT	2002-01-01	PCPI_IX	82.9222200057658
MT	2003-01-01	PCPI_IX	84.0033912335936
MT	2004-01-01	PCPI_IX	86.3477818008757
MT	2005-01-01	PCPI_IX	88.945094172097
MT	2006-01-01	PCPI_IX	91.4122354628734
MT	2007-01-01	PCPI_IX	92.5541746941397
MT	2008-01-01	PCPI_IX	96.4957068794785
MT	2009-01-01	PCPI_IX	98.5069933964831
MT	2010-01-01	PCPI_IX	100
MT	2011-01-01	PCPI_IX	102.962985281929
MT	2012-01-01	PCPI_IX	105.409201073572
MT	2013-01-01	PCPI_IX	106.653329391708
MT	2014-01-01	PCPI_IX	106.984281575608
MT	2015-01-01	PCPI_IX	108.161695229016
MT	2016-01-01	PCPI_IX	108.856853441983
MT	2017-01-01	PCPI_IX	110.342046800347
MT	2018-01-01	PCPI_IX	111.619613085975
MT	2019-01-01	PCPI_IX	113.452474124359
NL	2000-01-01	PCPI_IX	81.9474646746795
NL	2001-01-01	PCPI_IX	85.3530712329515
NL	2002-01-01	PCPI_IX	88.1590799494118
NL	2003-01-01	PCPI_IX	90.0033664825716
NL	2004-01-01	PCPI_IX	91.1406916756894
NL	2005-01-01	PCPI_IX	92.6792651969392
